tile_id,source_image,source_site,source_split,component_idx,bbox_x,bbox_y,bbox_w,bbox_h,bbox_area,pixel_area,aspect_ratio,density,touches_left,touches_right,touches_top,touches_bottom,touches_boundary
Monrovia_07__tile_r0001_c0002,Monrovia_07.png,Monrovia,test,2,0,442,27,19,513,444,1.421,0.8655,True,False,False,False,True
Monrovia_07__tile_r0001_c0002,Monrovia_07.png,Monrovia,test,3,0,507,5,4,20,13,1.25,0.65,True,False,False,False,True
Monrovia_07__tile_r0002_c0000,Monrovia_07.png,Monrovia,test,1,632,0,8,9,72,56,0.889,0.7778,False,True,True,False,True
Monrovia_07__tile_r0002_c0000,Monrovia_07.png,Monrovia,test,2,602,20,38,14,532,415,2.714,0.7801,False,True,False,False,True
Monrovia_07__tile_r0002_c0000,Monrovia_07.png,Monrovia,test,3,282,165,41,37,1517,645,1.108,0.4252,False,False,False,False,False
Monrovia_07__tile_r0002_c0001,Monrovia_07.png,Monrovia,test,1,90,0,191,77,14707,7433,2.481,0.5054,False,False,True,False,True
Monrovia_07__tile_r0002_c0001,Monrovia_07.png,Monrovia,test,2,404,0,92,16,1472,1222,5.75,0.8302,False,False,True,False,True
Monrovia_07__tile_r0002_c0002,Monrovia_07.png,Monrovia,test,1,147,308,49,35,1715,728,1.4,0.4245,False,False,False,False,False
Monrovia_08__tile_r0000_c0000,Monrovia_08.png,Monrovia,test,1,593,609,47,31,1457,1215,1.516,0.8339,False,True,False,True,True
Monrovia_08__tile_r0000_c0001,Monrovia_08.png,Monrovia,test,1,81,609,197,31,6107,3994,6.355,0.654,False,False,False,True,True
Monrovia_08__tile_r0000_c0001,Monrovia_08.png,Monrovia,test,2,320,630,12,10,120,47,1.2,0.3917,False,False,False,True,True
Monrovia_08__tile_r0000_c0002,Monrovia_08.png,Monrovia,test,1,201,362,54,29,1566,582,1.862,0.3716,False,False,False,False,False
Monrovia_08__tile_r0000_c0002,Monrovia_08.png,Monrovia,test,2,202,392,35,39,1365,545,0.897,0.3993,False,False,False,False,False
Monrovia_08__tile_r0000_c0002,Monrovia_08.png,Monrovia,test,3,631,560,9,16,144,79,0.562,0.5486,False,True,False,False,True
Monrovia_08__tile_r0000_c0002,Monrovia_08.png,Monrovia,test,4,538,606,25,19,475,166,1.316,0.3495,False,False,False,False,False
Monrovia_08__tile_r0000_c0002,Monrovia_08.png,Monrovia,test,5,248,615,20,17,340,111,1.176,0.3265,False,False,False,False,False
Monrovia_08__tile_r0000_c0002,Monrovia_08.png,Monrovia,test,6,554,617,17,16,272,91,1.062,0.3346,False,False,False,False,False
Monrovia_08__tile_r0000_c0002,Monrovia_08.png,Monrovia,test,7,197,633,27,7,189,109,3.857,0.5767,False,False,False,True,True
Monrovia_08__tile_r0000_c0003,Monrovia_08.png,Monrovia,test,1,119,548,38,28,1064,425,1.357,0.3994,False,False,False,False,False
Monrovia_08__tile_r0000_c0003,Monrovia_08.png,Monrovia,test,2,26,606,25,19,475,166,1.316,0.3495,False,False,False,False,False
Monrovia_08__tile_r0000_c0003,Monrovia_08.png,Monrovia,test,3,42,617,17,16,272,91,1.062,0.3346,False,False,False,False,False
Monrovia_08__tile_r0001_c0000,Monrovia_08.png,Monrovia,test,1,592,97,48,51,2448,2061,0.941,0.8419,False,True,False,False,True
Monrovia_08__tile_r0001_c0001,Monrovia_08.png,Monrovia,test,1,80,97,260,146,37960,14783,1.781,0.3894,False,False,False,False,False
Monrovia_08__tile_r0001_c0001,Monrovia_08.png,Monrovia,test,2,403,132,237,190,45030,20680,1.247,0.4592,False,True,False,False,True
Monrovia_08__tile_r0001_c0002,Monrovia_08.png,Monrovia,test,1,631,48,9,16,144,79,0.562,0.5486,False,True,False,False,True
Monrovia_08__tile_r0001_c0002,Monrovia_08.png,Monrovia,test,2,538,94,25,19,475,166,1.316,0.3495,False,False,False,False,False
Monrovia_08__tile_r0001_c0002,Monrovia_08.png,Monrovia,test,3,248,103,20,17,340,111,1.176,0.3265,False,False,False,False,False
Monrovia_08__tile_r0001_c0002,Monrovia_08.png,Monrovia,test,4,554,105,17,16,272,91,1.062,0.3346,False,False,False,False,False
Monrovia_08__tile_r0001_c0002,Monrovia_08.png,Monrovia,test,5,180,121,78,24,1872,1109,3.25,0.5924,False,False,False,False,False
Monrovia_08__tile_r0001_c0002,Monrovia_08.png,Monrovia,test,6,0,198,487,182,88634,56537,2.676,0.6379,True,False,False,False,True
Monrovia_08__tile_r0001_c0002,Monrovia_08.png,Monrovia,test,7,327,564,47,29,1363,519,1.621,0.3808,False,False,False,False,False
Monrovia_08__tile_r0001_c0003,Monrovia_08.png,Monrovia,test,1,119,36,38,28,1064,425,1.357,0.3994,False,False,False,False,False
Monrovia_08__tile_r0001_c0003,Monrovia_08.png,Monrovia,test,2,26,94,25,19,475,166,1.316,0.3495,False,False,False,False,False
Monrovia_08__tile_r0001_c0003,Monrovia_08.png,Monrovia,test,3,42,105,17,16,272,91,1.062,0.3346,False,False,False,False,False
Monrovia_08__tile_r0002_c0002,Monrovia_08.png,Monrovia,test,1,327,52,47,29,1363,519,1.621,0.3808,False,False,False,False,False
Shamrock_01__tile_r0000_c0000,Shamrock_01.png,Shamrock,test,1,0,550,512,90,46080,38206,5.689,0.8291,True,False,False,True,True
Shamrock_01__tile_r0001_c0000,Shamrock_01.png,Shamrock,test,1,0,38,512,141,72192,54827,3.631,0.7595,True,False,False,False,True
Shamrock_01__tile_r0002_c0000,Shamrock_01.png,Shamrock,test,1,1,260,115,111,12765,7904,1.036,0.6192,False,False,False,False,False
Shamrock_02__tile_r0000_c0002,Shamrock_02.png,Shamrock,test,1,618,547,22,41,902,611,0.537,0.6774,False,True,False,False,True
Shamrock_02__tile_r0000_c0003,Shamrock_02.png,Shamrock,test,1,106,508,86,103,8858,5315,0.835,0.6,False,True,False,False,True
Shamrock_02__tile_r0001_c0002,Shamrock_02.png,Shamrock,test,1,618,35,22,41,902,611,0.537,0.6774,False,True,False,False,True
Shamrock_02__tile_r0001_c0003,Shamrock_02.png,Shamrock,test,1,106,0,86,99,8514,5282,0.869,0.6204,False,True,True,False,True
Shamrock_02__tile_r0002_c0002,Shamrock_02.png,Shamrock,test,1,293,199,347,113,39211,30107,3.071,0.7678,False,True,False,False,True
Shamrock_02__tile_r0002_c0003,Shamrock_02.png,Shamrock,test,1,0,199,192,113,21696,18980,1.699,0.8748,True,True,False,False,True
Shamrock_03__tile_r0001_c0000,Shamrock_03.png,Shamrock,test,1,50,154,544,150,81600,64078,3.627,0.7853,False,False,False,False,False
Shamrock_03__tile_r0001_c0001,Shamrock_03.png,Shamrock,test,1,0,175,82,114,9348,7073,0.719,0.7566,True,False,False,False,True
Shamrock_03__tile_r0003_c0000,Shamrock_03.png,Shamrock,test,1,0,135,69,60,4140,2514,1.15,0.6072,True,False,False,False,True
Viator_01__tile_r0003_c0000,Viator_01.png,Viator,test,1,39,161,344,176,60544,31791,1.955,0.5251,False,False,False,False,False
Viator_01__tile_r0003_c0002,Viator_01.png,Viator,test,1,421,276,198,119,23562,15645,1.664,0.664,False,False,False,False,False
Viator_01__tile_r0003_c0003,Viator_01.png,Viator,test,1,0,291,107,104,11128,8426,1.029,0.7572,True,False,False,False,True
Viator_02__tile_r0003_c0001,Viator_02.png,Viator,test,1,353,245,287,112,32144,26138,2.562,0.8132,False,True,False,False,True
Viator_02__tile_r0003_c0002,Viator_02.png,Viator,test,1,460,136,180,194,34920,18623,0.928,0.5333,False,True,False,False,True
Viator_02__tile_r0003_c0002,Viator_02.png,Viator,test,2,0,245,166,112,18592,13115,1.482,0.7054,True,False,False,False,True
Viator_02__tile_r0003_c0002,Viator_02.png,Viator,test,3,606,337,34,32,1088,682,1.062,0.6268,False,True,False,False,True
Viator_02__tile_r0003_c0003,Viator_02.png,Viator,test,1,0,136,192,196,37632,20875,0.98,0.5547,True,True,False,False,True
Viator_02__tile_r0003_c0003,Viator_02.png,Viator,test,2,94,337,61,39,2379,1252,1.564,0.5263,False,False,False,False,False
Viator_04__tile_r0001_c0000,Viator_04.png,Viator,test,1,427,477,213,95,20235,12410,2.242,0.6133,False,True,False,False,True
Viator_04__tile_r0001_c0001,Viator_04.png,Viator,test,1,0,480,239,116,27724,15907,2.06,0.5738,True,False,False,False,True
Viator_04__tile_r0001_c0001,Viator_04.png,Viator,test,2,513,548,127,81,10287,6107,1.568,0.5937,False,True,False,False,True
Viator_04__tile_r0001_c0001,Viator_04.png,Viator,test,3,167,614,23,26,598,195,0.885,0.3261,False,False,False,True,True
Viator_04__tile_r0001_c0002,Viator_04.png,Viator,test,1,1,548,134,81,10854,6328,1.654,0.583,False,False,False,False,False
Viator_04__tile_r0002_c0000,Viator_04.png,Viator,test,1,431,0,209,60,12540,6945,3.483,0.5538,False,True,True,False,True
Viator_04__tile_r0002_c0001,Viator_04.png,Viator,test,1,0,0,239,84,20076,12780,2.845,0.6366,True,False,True,False,True
Viator_04__tile_r0002_c0001,Viator_04.png,Viator,test,2,513,36,127,81,10287,6107,1.568,0.5937,False,True,False,False,True
Viator_04__tile_r0002_c0001,Viator_04.png,Viator,test,3,167,102,23,32,736,217,0.719,0.2948,False,False,False,False,False
Viator_04__tile_r0002_c0002,Viator_04.png,Viator,test,1,1,36,134,81,10854,6328,1.654,0.583,False,False,False,False,False
Viator_05__tile_r0001_c0001,Viator_05.png,Viator,test,1,533,502,107,87,9309,5876,1.23,0.6312,False,True,False,False,True
Viator_05__tile_r0001_c0002,Viator_05.png,Viator,test,1,21,478,515,142,73130,30764,3.627,0.4207,False,False,False,False,False
Viator_05__tile_r0001_c0003,Viator_05.png,Viator,test,1,0,561,24,38,912,539,0.632,0.591,True,False,False,False,True
Viator_05__tile_r0002_c0001,Viator_05.png,Viator,test,1,533,0,107,77,8239,5778,1.39,0.7013,False,True,True,False,True
Viator_05__tile_r0002_c0002,Viator_05.png,Viator,test,1,21,0,515,108,55620,30305,4.769,0.5449,False,False,True,False,True
Viator_05__tile_r0002_c0003,Viator_05.png,Viator,test,1,0,49,24,38,912,539,0.632,0.591,True,False,False,False,True
Viator_06__tile_r0001_c0000,Viator_06.png,Viator,test,1,516,588,124,52,6448,4299,2.385,0.6667,False,True,False,True,True
Viator_06__tile_r0001_c0001,Viator_06.png,Viator,test,1,471,488,169,152,25688,10382,1.112,0.4042,False,True,False,True,True
Viator_06__tile_r0001_c0001,Viator_06.png,Viator,test,2,4,567,247,73,18031,11004,3.384,0.6103,False,False,False,True,True
Viator_06__tile_r0001_c0002,Viator_06.png,Viator,test,1,0,482,151,158,23858,10867,0.956,0.4555,True,False,False,True,True
Viator_06__tile_r0002_c0000,Viator_06.png,Viator,test,1,486,76,154,140,21560,13743,1.1,0.6374,False,True,False,False,True
Viator_06__tile_r0002_c0001,Viator_06.png,Viator,test,1,471,0,169,139,23491,9647,1.216,0.4107,False,True,True,False,True
Viator_06__tile_r0002_c0001,Viator_06.png,Viator,test,2,0,55,251,161,40411,21345,1.559,0.5282,True,False,False,False,True
Viator_06__tile_r0002_c0002,Viator_06.png,Viator,test,1,0,0,151,139,20989,9569,1.086,0.4559,True,False,True,False,True
Viator_07__tile_r0001_c0001,Viator_07.png,Viator,test,1,529,490,111,150,16650,10680,0.74,0.6414,False,True,False,True,True
Viator_07__tile_r0001_c0002,Viator_07.png,Viator,test,1,17,396,373,244,91012,33054,1.529,0.3632,False,False,False,True,True
Viator_07__tile_r0002_c0001,Viator_07.png,Viator,test,1,529,0,111,149,16539,10279,0.745,0.6215,False,True,True,False,True
Viator_07__tile_r0002_c0002,Viator_07.png,Viator,test,1,17,0,277,149,41273,15883,1.859,0.3848,False,False,True,False,True
Viator_08__tile_r0001_c0001,Viator_08.png,Viator,test,1,526,427,114,213,24282,13113,0.535,0.54,False,True,False,True,True
Viator_08__tile_r0001_c0002,Viator_08.png,Viator,test,1,14,427,199,213,42387,20271,0.934,0.4782,False,False,False,True,True
Viator_08__tile_r0002_c0001,Viator_08.png,Viator,test,1,497,0,143,316,45188,26470,0.453,0.5858,False,True,True,False,True
Viator_08__tile_r0002_c0002,Viator_08.png,Viator,test,1,0,0,213,316,67308,29475,0.674,0.4379,True,False,True,False,True
Viator_09__tile_r0001_c0001,Viator_09.png,Viator,test,1,479,302,130,338,43940,23801,0.385,0.5417,False,False,False,True,True
Viator_09__tile_r0001_c0002,Viator_09.png,Viator,test,1,0,302,97,338,32786,21649,0.287,0.6603,True,False,False,True,True
Viator_09__tile_r0002_c0001,Viator_09.png,Viator,test,1,479,0,127,201,25527,11732,0.632,0.4596,False,False,True,False,True
Viator_09__tile_r0002_c0002,Viator_09.png,Viator,test,1,0,0,94,201,18894,10659,0.468,0.5641,True,False,True,False,True
Viator_10__tile_r0001_c0001,Viator_10.png,Viator,test,1,597,425,43,99,4257,2554,0.434,0.6,False,True,False,False,True
Viator_10__tile_r0001_c0002,Viator_10.png,Viator,test,1,85,425,327,215,70305,26182,1.521,0.3724,False,False,False,True,True
Viator_10__tile_r0002_c0001,Viator_10.png,Viator,test,1,630,0,10,12,120,78,0.833,0.65,False,True,True,False,True
Viator_10__tile_r0002_c0002,Viator_10.png,Viator,test,1,118,0,361,241,87001,30345,1.498,0.3488,False,False,True,False,True
Viator_11__tile_r0001_c0000,Viator_11.png,Viator,test,1,544,350,96,192,18432,10032,0.5,0.5443,False,True,False,False,True
Viator_11__tile_r0001_c0000,Viator_11.png,Viator,test,2,620,557,20,8,160,112,2.5,0.7,False,True,False,False,True
Viator_11__tile_r0001_c0000,Viator_11.png,Viator,test,3,603,591,37,16,592,329,2.312,0.5557,False,True,False,False,True
Viator_11__tile_r0001_c0000,Viator_11.png,Viator,test,4,638,609,2,4,8,8,0.5,1.0,False,True,False,False,True
Viator_11__tile_r0001_c0001,Viator_11.png,Viator,test,1,32,350,198,290,57420,24955,0.683,0.4346,False,False,False,True,True
Viator_11__tile_r0002_c0000,Viator_11.png,Viator,test,1,627,0,13,30,390,198,0.433,0.5077,False,True,True,False,True
Viator_11__tile_r0002_c0000,Viator_11.png,Viator,test,2,620,45,20,8,160,112,2.5,0.7,False,True,False,False,True
Viator_11__tile_r0002_c0000,Viator_11.png,Viator,test,3,603,79,37,16,592,329,2.312,0.5557,False,True,False,False,True
Viator_11__tile_r0002_c0000,Viator_11.png,Viator,test,4,638,97,2,4,8,8,0.5,1.0,False,True,False,False,True
Viator_11__tile_r0002_c0001,Viator_11.png,Viator,test,1,91,0,139,157,21823,9465,0.885,0.4337,False,False,True,False,True
WH_Gilbert_01__tile_r0000_c0002,WH_Gilbert_01.png,WH_Gilbert,test,1,309,356,331,129,42699,19281,2.566,0.4516,False,True,False,False,True
WH_Gilbert_01__tile_r0000_c0002,WH_Gilbert_01.png,WH_Gilbert,test,2,487,491,11,10,110,74,1.1,0.6727,False,False,False,False,False
WH_Gilbert_01__tile_r0000_c0002,WH_Gilbert_01.png,WH_Gilbert,test,3,331,493,9,11,99,55,0.818,0.5556,False,False,False,False,False
WH_Gilbert_01__tile_r0000_c0002,WH_Gilbert_01.png,WH_Gilbert,test,4,437,492,14,12,168,110,1.167,0.6548,False,False,False,False,False
WH_Gilbert_01__tile_r0000_c0002,WH_Gilbert_01.png,WH_Gilbert,test,5,516,559,12,11,132,87,1.091,0.6591,False,False,False,False,False
WH_Gilbert_01__tile_r0000_c0003,WH_Gilbert_01.png,WH_Gilbert,test,1,0,349,191,98,18718,11731,1.949,0.6267,True,False,False,False,True
WH_Gilbert_01__tile_r0000_c0003,WH_Gilbert_01.png,WH_Gilbert,test,2,4,559,12,11,132,87,1.091,0.6591,False,False,False,False,False
WH_Gilbert_01__tile_r0001_c0002,WH_Gilbert_01.png,WH_Gilbert,test,1,516,47,12,11,132,87,1.091,0.6591,False,False,False,False,False
WH_Gilbert_01__tile_r0001_c0002,WH_Gilbert_01.png,WH_Gilbert,test,2,279,211,5,10,50,45,0.5,0.9,False,False,False,False,False
WH_Gilbert_01__tile_r0001_c0002,WH_Gilbert_01.png,WH_Gilbert,test,3,336,311,17,17,289,172,1.0,0.5952,False,False,False,False,False
WH_Gilbert_01__tile_r0001_c0003,WH_Gilbert_01.png,WH_Gilbert,test,1,4,47,12,11,132,87,1.091,0.6591,False,False,False,False,False
WH_Gilbert_02__tile_r0000_c0002,WH_Gilbert_02.png,WH_Gilbert,test,1,497,114,8,10,80,47,0.8,0.5875,False,False,False,False,False
WH_Gilbert_02__tile_r0000_c0002,WH_Gilbert_02.png,WH_Gilbert,test,2,488,121,6,8,48,26,0.75,0.5417,False,False,False,False,False
WH_Gilbert_02__tile_r0000_c0002,WH_Gilbert_02.png,WH_Gilbert,test,3,573,177,10,11,110,57,0.909,0.5182,False,False,False,False,False
WH_Gilbert_02__tile_r0000_c0002,WH_Gilbert_02.png,WH_Gilbert,test,4,524,181,7,9,63,38,0.778,0.6032,False,False,False,False,False
WH_Gilbert_02__tile_r0000_c0002,WH_Gilbert_02.png,WH_Gilbert,test,5,210,206,430,142,61060,22244,3.028,0.3643,False,True,False,False,True
WH_Gilbert_02__tile_r0000_c0003,WH_Gilbert_02.png,WH_Gilbert,test,1,61,177,10,11,110,57,0.909,0.5182,False,False,False,False,False
WH_Gilbert_02__tile_r0000_c0003,WH_Gilbert_02.png,WH_Gilbert,test,2,12,181,7,9,63,38,0.778,0.6032,False,False,False,False,False
WH_Gilbert_02__tile_r0000_c0003,WH_Gilbert_02.png,WH_Gilbert,test,3,139,195,7,9,63,49,0.778,0.7778,False,False,False,False,False
WH_Gilbert_02__tile_r0000_c0003,WH_Gilbert_02.png,WH_Gilbert,test,4,0,204,177,84,14868,8505,2.107,0.572,True,False,False,False,True
WH_Gilbert_04__tile_r0000_c0000,WH_Gilbert_04.png,WH_Gilbert,test,1,273,472,12,8,96,62,1.5,0.6458,False,False,False,False,False
WH_Gilbert_04__tile_r0000_c0000,WH_Gilbert_04.png,WH_Gilbert,test,2,305,479,149,161,23989,12754,0.925,0.5317,False,False,False,True,True
WH_Gilbert_04__tile_r0000_c0000,WH_Gilbert_04.png,WH_Gilbert,test,3,238,482,6,8,48,36,0.75,0.75,False,False,False,False,False
WH_Gilbert_04__tile_r0000_c0000,WH_Gilbert_04.png,WH_Gilbert,test,4,275,488,9,8,72,36,1.125,0.5,False,False,False,False,False
WH_Gilbert_04__tile_r0000_c0000,WH_Gilbert_04.png,WH_Gilbert,test,5,278,557,10,10,100,57,1.0,0.57,False,False,False,False,False
WH_Gilbert_04__tile_r0000_c0000,WH_Gilbert_04.png,WH_Gilbert,test,6,249,582,9,12,108,73,0.75,0.6759,False,False,False,False,False
WH_Gilbert_04__tile_r0000_c0000,WH_Gilbert_04.png,WH_Gilbert,test,7,196,600,12,8,96,58,1.5,0.6042,False,False,False,False,False
WH_Gilbert_04__tile_r0000_c0000,WH_Gilbert_04.png,WH_Gilbert,test,8,249,617,4,10,40,34,0.4,0.85,False,False,False,False,False
WH_Gilbert_04__tile_r0001_c0000,WH_Gilbert_04.png,WH_Gilbert,test,1,314,0,171,323,55233,23702,0.529,0.4291,False,False,True,False,True
WH_Gilbert_04__tile_r0001_c0000,WH_Gilbert_04.png,WH_Gilbert,test,2,278,45,10,10,100,57,1.0,0.57,False,False,False,False,False
WH_Gilbert_04__tile_r0001_c0000,WH_Gilbert_04.png,WH_Gilbert,test,3,249,70,9,12,108,73,0.75,0.6759,False,False,False,False,False
WH_Gilbert_04__tile_r0001_c0000,WH_Gilbert_04.png,WH_Gilbert,test,4,196,88,12,8,96,58,1.5,0.6042,False,False,False,False,False
WH_Gilbert_04__tile_r0001_c0000,WH_Gilbert_04.png,WH_Gilbert,test,5,249,105,4,10,40,34,0.4,0.85,False,False,False,False,False
WH_Gilbert_04__tile_r0001_c0000,WH_Gilbert_04.png,WH_Gilbert,test,6,189,130,10,11,110,53,0.909,0.4818,False,False,False,False,False
WH_Gilbert_05__tile_r0000_c0000,WH_Gilbert_05.png,WH_Gilbert,test,1,544,563,41,77,3157,1441,0.532,0.4564,False,False,False,True,True
WH_Gilbert_05__tile_r0000_c0001,WH_Gilbert_05.png,WH_Gilbert,test,1,32,563,41,77,3157,1441,0.532,0.4564,False,False,False,True,True
WH_Gilbert_05__tile_r0001_c0000,WH_Gilbert_05.png,WH_Gilbert,test,1,544,51,96,350,33600,14876,0.274,0.4427,False,True,False,False,True
WH_Gilbert_05__tile_r0001_c0001,WH_Gilbert_05.png,WH_Gilbert,test,1,32,51,174,350,60900,16037,0.497,0.2633,False,False,False,False,False
WH_Gilbert_06__tile_r0000_c0002,WH_Gilbert_06.png,WH_Gilbert,test,1,495,447,9,8,72,43,1.125,0.5972,False,False,False,False,False
WH_Gilbert_06__tile_r0000_c0002,WH_Gilbert_06.png,WH_Gilbert,test,2,519,455,121,185,22385,11000,0.654,0.4914,False,True,False,True,True
WH_Gilbert_06__tile_r0000_c0002,WH_Gilbert_06.png,WH_Gilbert,test,3,460,461,6,9,54,38,0.667,0.7037,False,False,False,False,False
WH_Gilbert_06__tile_r0000_c0002,WH_Gilbert_06.png,WH_Gilbert,test,4,499,522,10,11,110,71,0.909,0.6455,False,False,False,False,False
WH_Gilbert_06__tile_r0000_c0002,WH_Gilbert_06.png,WH_Gilbert,test,5,473,554,6,12,72,54,0.5,0.75,False,False,False,False,False
WH_Gilbert_06__tile_r0000_c0002,WH_Gilbert_06.png,WH_Gilbert,test,6,503,554,10,7,70,39,1.429,0.5571,False,False,False,False,False
WH_Gilbert_06__tile_r0000_c0002,WH_Gilbert_06.png,WH_Gilbert,test,7,420,573,10,8,80,41,1.25,0.5125,False,False,False,False,False
WH_Gilbert_06__tile_r0000_c0002,WH_Gilbert_06.png,WH_Gilbert,test,8,471,593,4,15,60,48,0.267,0.8,False,False,False,False,False
WH_Gilbert_06__tile_r0000_c0002,WH_Gilbert_06.png,WH_Gilbert,test,9,412,629,8,11,88,54,0.727,0.6136,False,False,False,True,True
WH_Gilbert_06__tile_r0000_c0003,WH_Gilbert_06.png,WH_Gilbert,test,1,7,455,156,185,28860,12290,0.843,0.4258,False,False,False,True,True
WH_Gilbert_06__tile_r0000_c0003,WH_Gilbert_06.png,WH_Gilbert,test,2,0,557,1,2,2,2,0.5,1.0,True,False,False,False,True
WH_Gilbert_06__tile_r0001_c0002,WH_Gilbert_06.png,WH_Gilbert,test,1,533,0,107,202,21614,9924,0.53,0.4591,False,True,True,False,True
WH_Gilbert_06__tile_r0001_c0002,WH_Gilbert_06.png,WH_Gilbert,test,2,499,10,10,11,110,71,0.909,0.6455,False,False,False,False,False
WH_Gilbert_06__tile_r0001_c0002,WH_Gilbert_06.png,WH_Gilbert,test,3,473,42,6,12,72,54,0.5,0.75,False,False,False,False,False
WH_Gilbert_06__tile_r0001_c0002,WH_Gilbert_06.png,WH_Gilbert,test,4,503,42,10,7,70,39,1.429,0.5571,False,False,False,False,False
