sample_id,split,image_path,label_path,class_id,class_name,source_dataset,site_id,real_or_synthetic,coordinate_source,num_objects,preprocessing_profile
DM_Wilson_22__tile_r0010_c0003,train,data\dataset_v1.0\images\train\DM_Wilson_22__tile_r0010_c0003.png,data\dataset_v1.0\labels\train\DM_Wilson_22__tile_r0010_c0003.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_22,REAL,synthetic_demo,0,P4
DM_Wilson_22__tile_r0011_c0000,train,data\dataset_v1.0\images\train\DM_Wilson_22__tile_r0011_c0000.png,data\dataset_v1.0\labels\train\DM_Wilson_22__tile_r0011_c0000.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_22,REAL,synthetic_demo,0,P4
DM_Wilson_22__tile_r0011_c0001,train,data\dataset_v1.0\images\train\DM_Wilson_22__tile_r0011_c0001.png,data\dataset_v1.0\labels\train\DM_Wilson_22__tile_r0011_c0001.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_22,REAL,synthetic_demo,0,P4
DM_Wilson_22__tile_r0011_c0002,train,data\dataset_v1.0\images\train\DM_Wilson_22__tile_r0011_c0002.png,data\dataset_v1.0\labels\train\DM_Wilson_22__tile_r0011_c0002.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_22,REAL,synthetic_demo,0,P4
DM_Wilson_22__tile_r0011_c0003,train,data\dataset_v1.0\images\train\DM_Wilson_22__tile_r0011_c0003.png,data\dataset_v1.0\labels\train\DM_Wilson_22__tile_r0011_c0003.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_22,REAL,synthetic_demo,0,P4
DM_Wilson_22__tile_r0012_c0000,train,data\dataset_v1.0\images\train\DM_Wilson_22__tile_r0012_c0000.png,data\dataset_v1.0\labels\train\DM_Wilson_22__tile_r0012_c0000.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_22,REAL,synthetic_demo,0,P4
DM_Wilson_22__tile_r0012_c0001,train,data\dataset_v1.0\images\train\DM_Wilson_22__tile_r0012_c0001.png,data\dataset_v1.0\labels\train\DM_Wilson_22__tile_r0012_c0001.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_22,REAL,synthetic_demo,0,P4
DM_Wilson_22__tile_r0012_c0002,train,data\dataset_v1.0\images\train\DM_Wilson_22__tile_r0012_c0002.png,data\dataset_v1.0\labels\train\DM_Wilson_22__tile_r0012_c0002.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_22,REAL,synthetic_demo,0,P4
DM_Wilson_22__tile_r0012_c0003,train,data\dataset_v1.0\images\train\DM_Wilson_22__tile_r0012_c0003.png,data\dataset_v1.0\labels\train\DM_Wilson_22__tile_r0012_c0003.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_22,REAL,synthetic_demo,0,P4
DM_Wilson_22__tile_r0013_c0000,train,data\dataset_v1.0\images\train\DM_Wilson_22__tile_r0013_c0000.png,data\dataset_v1.0\labels\train\DM_Wilson_22__tile_r0013_c0000.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_22,REAL,synthetic_demo,0,P4
DM_Wilson_22__tile_r0013_c0001,train,data\dataset_v1.0\images\train\DM_Wilson_22__tile_r0013_c0001.png,data\dataset_v1.0\labels\train\DM_Wilson_22__tile_r0013_c0001.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_22,REAL,synthetic_demo,0,P4
DM_Wilson_22__tile_r0013_c0002,train,data\dataset_v1.0\images\train\DM_Wilson_22__tile_r0013_c0002.png,data\dataset_v1.0\labels\train\DM_Wilson_22__tile_r0013_c0002.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_22,REAL,synthetic_demo,0,P4
DM_Wilson_22__tile_r0013_c0003,train,data\dataset_v1.0\images\train\DM_Wilson_22__tile_r0013_c0003.png,data\dataset_v1.0\labels\train\DM_Wilson_22__tile_r0013_c0003.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_22,REAL,synthetic_demo,0,P4
DM_Wilson_22__tile_r0014_c0000,train,data\dataset_v1.0\images\train\DM_Wilson_22__tile_r0014_c0000.png,data\dataset_v1.0\labels\train\DM_Wilson_22__tile_r0014_c0000.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_22,REAL,synthetic_demo,0,P4
DM_Wilson_22__tile_r0014_c0001,train,data\dataset_v1.0\images\train\DM_Wilson_22__tile_r0014_c0001.png,data\dataset_v1.0\labels\train\DM_Wilson_22__tile_r0014_c0001.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_22,REAL,synthetic_demo,0,P4
DM_Wilson_22__tile_r0014_c0002,train,data\dataset_v1.0\images\train\DM_Wilson_22__tile_r0014_c0002.png,data\dataset_v1.0\labels\train\DM_Wilson_22__tile_r0014_c0002.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_22,REAL,synthetic_demo,0,P4
DM_Wilson_22__tile_r0014_c0003,train,data\dataset_v1.0\images\train\DM_Wilson_22__tile_r0014_c0003.png,data\dataset_v1.0\labels\train\DM_Wilson_22__tile_r0014_c0003.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_22,REAL,synthetic_demo,0,P4
DM_Wilson_22__tile_r0015_c0000,train,data\dataset_v1.0\images\train\DM_Wilson_22__tile_r0015_c0000.png,data\dataset_v1.0\labels\train\DM_Wilson_22__tile_r0015_c0000.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_22,REAL,synthetic_demo,0,P4
DM_Wilson_22__tile_r0015_c0001,train,data\dataset_v1.0\images\train\DM_Wilson_22__tile_r0015_c0001.png,data\dataset_v1.0\labels\train\DM_Wilson_22__tile_r0015_c0001.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_22,REAL,synthetic_demo,0,P4
DM_Wilson_22__tile_r0015_c0002,train,data\dataset_v1.0\images\train\DM_Wilson_22__tile_r0015_c0002.png,data\dataset_v1.0\labels\train\DM_Wilson_22__tile_r0015_c0002.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_22,REAL,synthetic_demo,0,P4
DM_Wilson_22__tile_r0015_c0003,train,data\dataset_v1.0\images\train\DM_Wilson_22__tile_r0015_c0003.png,data\dataset_v1.0\labels\train\DM_Wilson_22__tile_r0015_c0003.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_22,REAL,synthetic_demo,0,P4
DM_Wilson_22__tile_r0016_c0000,train,data\dataset_v1.0\images\train\DM_Wilson_22__tile_r0016_c0000.png,data\dataset_v1.0\labels\train\DM_Wilson_22__tile_r0016_c0000.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_22,REAL,synthetic_demo,0,P4
DM_Wilson_22__tile_r0016_c0001,train,data\dataset_v1.0\images\train\DM_Wilson_22__tile_r0016_c0001.png,data\dataset_v1.0\labels\train\DM_Wilson_22__tile_r0016_c0001.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_22,REAL,synthetic_demo,0,P4
DM_Wilson_22__tile_r0016_c0002,train,data\dataset_v1.0\images\train\DM_Wilson_22__tile_r0016_c0002.png,data\dataset_v1.0\labels\train\DM_Wilson_22__tile_r0016_c0002.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_22,REAL,synthetic_demo,0,P4
DM_Wilson_22__tile_r0016_c0003,train,data\dataset_v1.0\images\train\DM_Wilson_22__tile_r0016_c0003.png,data\dataset_v1.0\labels\train\DM_Wilson_22__tile_r0016_c0003.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_22,REAL,synthetic_demo,0,P4
DM_Wilson_22__tile_r0017_c0000,train,data\dataset_v1.0\images\train\DM_Wilson_22__tile_r0017_c0000.png,data\dataset_v1.0\labels\train\DM_Wilson_22__tile_r0017_c0000.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_22,REAL,synthetic_demo,0,P4
DM_Wilson_22__tile_r0017_c0001,train,data\dataset_v1.0\images\train\DM_Wilson_22__tile_r0017_c0001.png,data\dataset_v1.0\labels\train\DM_Wilson_22__tile_r0017_c0001.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_22,REAL,synthetic_demo,0,P4
DM_Wilson_22__tile_r0017_c0002,train,data\dataset_v1.0\images\train\DM_Wilson_22__tile_r0017_c0002.png,data\dataset_v1.0\labels\train\DM_Wilson_22__tile_r0017_c0002.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_22,REAL,synthetic_demo,0,P4
DM_Wilson_22__tile_r0017_c0003,train,data\dataset_v1.0\images\train\DM_Wilson_22__tile_r0017_c0003.png,data\dataset_v1.0\labels\train\DM_Wilson_22__tile_r0017_c0003.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_22,REAL,synthetic_demo,0,P4
DM_Wilson_22__tile_r0018_c0000,train,data\dataset_v1.0\images\train\DM_Wilson_22__tile_r0018_c0000.png,data\dataset_v1.0\labels\train\DM_Wilson_22__tile_r0018_c0000.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_22,REAL,synthetic_demo,0,P4
DM_Wilson_22__tile_r0018_c0001,train,data\dataset_v1.0\images\train\DM_Wilson_22__tile_r0018_c0001.png,data\dataset_v1.0\labels\train\DM_Wilson_22__tile_r0018_c0001.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_22,REAL,synthetic_demo,0,P4
DM_Wilson_22__tile_r0018_c0002,train,data\dataset_v1.0\images\train\DM_Wilson_22__tile_r0018_c0002.png,data\dataset_v1.0\labels\train\DM_Wilson_22__tile_r0018_c0002.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_22,REAL,synthetic_demo,0,P4
DM_Wilson_22__tile_r0018_c0003,train,data\dataset_v1.0\images\train\DM_Wilson_22__tile_r0018_c0003.png,data\dataset_v1.0\labels\train\DM_Wilson_22__tile_r0018_c0003.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_22,REAL,synthetic_demo,0,P4
DM_Wilson_22__tile_r0019_c0000,train,data\dataset_v1.0\images\train\DM_Wilson_22__tile_r0019_c0000.png,data\dataset_v1.0\labels\train\DM_Wilson_22__tile_r0019_c0000.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_22,REAL,synthetic_demo,0,P4
DM_Wilson_22__tile_r0019_c0001,train,data\dataset_v1.0\images\train\DM_Wilson_22__tile_r0019_c0001.png,data\dataset_v1.0\labels\train\DM_Wilson_22__tile_r0019_c0001.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_22,REAL,synthetic_demo,0,P4
DM_Wilson_22__tile_r0019_c0002,train,data\dataset_v1.0\images\train\DM_Wilson_22__tile_r0019_c0002.png,data\dataset_v1.0\labels\train\DM_Wilson_22__tile_r0019_c0002.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_22,REAL,synthetic_demo,0,P4
DM_Wilson_22__tile_r0019_c0003,train,data\dataset_v1.0\images\train\DM_Wilson_22__tile_r0019_c0003.png,data\dataset_v1.0\labels\train\DM_Wilson_22__tile_r0019_c0003.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_22,REAL,synthetic_demo,0,P4
DM_Wilson_22__tile_r0020_c0000,train,data\dataset_v1.0\images\train\DM_Wilson_22__tile_r0020_c0000.png,data\dataset_v1.0\labels\train\DM_Wilson_22__tile_r0020_c0000.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_22,REAL,synthetic_demo,0,P4
DM_Wilson_22__tile_r0020_c0001,train,data\dataset_v1.0\images\train\DM_Wilson_22__tile_r0020_c0001.png,data\dataset_v1.0\labels\train\DM_Wilson_22__tile_r0020_c0001.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_22,REAL,synthetic_demo,0,P4
DM_Wilson_22__tile_r0020_c0002,train,data\dataset_v1.0\images\train\DM_Wilson_22__tile_r0020_c0002.png,data\dataset_v1.0\labels\train\DM_Wilson_22__tile_r0020_c0002.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_22,REAL,synthetic_demo,0,P4
DM_Wilson_22__tile_r0020_c0003,train,data\dataset_v1.0\images\train\DM_Wilson_22__tile_r0020_c0003.png,data\dataset_v1.0\labels\train\DM_Wilson_22__tile_r0020_c0003.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_22,REAL,synthetic_demo,0,P4
DM_Wilson_22__tile_r0021_c0000,train,data\dataset_v1.0\images\train\DM_Wilson_22__tile_r0021_c0000.png,data\dataset_v1.0\labels\train\DM_Wilson_22__tile_r0021_c0000.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_22,REAL,synthetic_demo,0,P4
DM_Wilson_22__tile_r0021_c0001,train,data\dataset_v1.0\images\train\DM_Wilson_22__tile_r0021_c0001.png,data\dataset_v1.0\labels\train\DM_Wilson_22__tile_r0021_c0001.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_22,REAL,synthetic_demo,0,P4
DM_Wilson_22__tile_r0021_c0002,train,data\dataset_v1.0\images\train\DM_Wilson_22__tile_r0021_c0002.png,data\dataset_v1.0\labels\train\DM_Wilson_22__tile_r0021_c0002.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_22,REAL,synthetic_demo,0,P4
DM_Wilson_22__tile_r0021_c0003,train,data\dataset_v1.0\images\train\DM_Wilson_22__tile_r0021_c0003.png,data\dataset_v1.0\labels\train\DM_Wilson_22__tile_r0021_c0003.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_22,REAL,synthetic_demo,0,P4
DM_Wilson_22__tile_r0022_c0000,train,data\dataset_v1.0\images\train\DM_Wilson_22__tile_r0022_c0000.png,data\dataset_v1.0\labels\train\DM_Wilson_22__tile_r0022_c0000.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_22,REAL,synthetic_demo,0,P4
DM_Wilson_22__tile_r0022_c0001,train,data\dataset_v1.0\images\train\DM_Wilson_22__tile_r0022_c0001.png,data\dataset_v1.0\labels\train\DM_Wilson_22__tile_r0022_c0001.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_22,REAL,synthetic_demo,0,P4
DM_Wilson_22__tile_r0022_c0002,train,data\dataset_v1.0\images\train\DM_Wilson_22__tile_r0022_c0002.png,data\dataset_v1.0\labels\train\DM_Wilson_22__tile_r0022_c0002.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_22,REAL,synthetic_demo,0,P4
DM_Wilson_22__tile_r0022_c0003,train,data\dataset_v1.0\images\train\DM_Wilson_22__tile_r0022_c0003.png,data\dataset_v1.0\labels\train\DM_Wilson_22__tile_r0022_c0003.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_22,REAL,synthetic_demo,0,P4
DM_Wilson_22__tile_r0023_c0000,train,data\dataset_v1.0\images\train\DM_Wilson_22__tile_r0023_c0000.png,data\dataset_v1.0\labels\train\DM_Wilson_22__tile_r0023_c0000.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_22,REAL,synthetic_demo,0,P4
DM_Wilson_22__tile_r0023_c0001,train,data\dataset_v1.0\images\train\DM_Wilson_22__tile_r0023_c0001.png,data\dataset_v1.0\labels\train\DM_Wilson_22__tile_r0023_c0001.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_22,REAL,synthetic_demo,0,P4
DM_Wilson_22__tile_r0023_c0002,train,data\dataset_v1.0\images\train\DM_Wilson_22__tile_r0023_c0002.png,data\dataset_v1.0\labels\train\DM_Wilson_22__tile_r0023_c0002.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_22,REAL,synthetic_demo,0,P4
DM_Wilson_22__tile_r0023_c0003,train,data\dataset_v1.0\images\train\DM_Wilson_22__tile_r0023_c0003.png,data\dataset_v1.0\labels\train\DM_Wilson_22__tile_r0023_c0003.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_22,REAL,synthetic_demo,0,P4
DM_Wilson_22__tile_r0024_c0000,train,data\dataset_v1.0\images\train\DM_Wilson_22__tile_r0024_c0000.png,data\dataset_v1.0\labels\train\DM_Wilson_22__tile_r0024_c0000.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_22,REAL,synthetic_demo,0,P4
DM_Wilson_22__tile_r0024_c0001,train,data\dataset_v1.0\images\train\DM_Wilson_22__tile_r0024_c0001.png,data\dataset_v1.0\labels\train\DM_Wilson_22__tile_r0024_c0001.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_22,REAL,synthetic_demo,0,P4
DM_Wilson_22__tile_r0024_c0002,train,data\dataset_v1.0\images\train\DM_Wilson_22__tile_r0024_c0002.png,data\dataset_v1.0\labels\train\DM_Wilson_22__tile_r0024_c0002.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_22,REAL,synthetic_demo,0,P4
DM_Wilson_22__tile_r0024_c0003,train,data\dataset_v1.0\images\train\DM_Wilson_22__tile_r0024_c0003.png,data\dataset_v1.0\labels\train\DM_Wilson_22__tile_r0024_c0003.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_22,REAL,synthetic_demo,0,P4
DM_Wilson_22__tile_r0025_c0000,train,data\dataset_v1.0\images\train\DM_Wilson_22__tile_r0025_c0000.png,data\dataset_v1.0\labels\train\DM_Wilson_22__tile_r0025_c0000.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_22,REAL,synthetic_demo,0,P4
DM_Wilson_22__tile_r0025_c0001,train,data\dataset_v1.0\images\train\DM_Wilson_22__tile_r0025_c0001.png,data\dataset_v1.0\labels\train\DM_Wilson_22__tile_r0025_c0001.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_22,REAL,synthetic_demo,0,P4
DM_Wilson_22__tile_r0025_c0002,train,data\dataset_v1.0\images\train\DM_Wilson_22__tile_r0025_c0002.png,data\dataset_v1.0\labels\train\DM_Wilson_22__tile_r0025_c0002.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_22,REAL,synthetic_demo,0,P4
DM_Wilson_22__tile_r0025_c0003,train,data\dataset_v1.0\images\train\DM_Wilson_22__tile_r0025_c0003.png,data\dataset_v1.0\labels\train\DM_Wilson_22__tile_r0025_c0003.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_22,REAL,synthetic_demo,0,P4
DM_Wilson_22__tile_r0026_c0000,train,data\dataset_v1.0\images\train\DM_Wilson_22__tile_r0026_c0000.png,data\dataset_v1.0\labels\train\DM_Wilson_22__tile_r0026_c0000.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_22,REAL,synthetic_demo,0,P4
DM_Wilson_22__tile_r0026_c0001,train,data\dataset_v1.0\images\train\DM_Wilson_22__tile_r0026_c0001.png,data\dataset_v1.0\labels\train\DM_Wilson_22__tile_r0026_c0001.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_22,REAL,synthetic_demo,0,P4
DM_Wilson_22__tile_r0026_c0002,train,data\dataset_v1.0\images\train\DM_Wilson_22__tile_r0026_c0002.png,data\dataset_v1.0\labels\train\DM_Wilson_22__tile_r0026_c0002.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_22,REAL,synthetic_demo,0,P4
DM_Wilson_22__tile_r0026_c0003,train,data\dataset_v1.0\images\train\DM_Wilson_22__tile_r0026_c0003.png,data\dataset_v1.0\labels\train\DM_Wilson_22__tile_r0026_c0003.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_22,REAL,synthetic_demo,0,P4
DM_Wilson_22__tile_r0027_c0000,train,data\dataset_v1.0\images\train\DM_Wilson_22__tile_r0027_c0000.png,data\dataset_v1.0\labels\train\DM_Wilson_22__tile_r0027_c0000.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_22,REAL,synthetic_demo,0,P4
DM_Wilson_22__tile_r0027_c0001,train,data\dataset_v1.0\images\train\DM_Wilson_22__tile_r0027_c0001.png,data\dataset_v1.0\labels\train\DM_Wilson_22__tile_r0027_c0001.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_22,REAL,synthetic_demo,0,P4
DM_Wilson_22__tile_r0027_c0002,train,data\dataset_v1.0\images\train\DM_Wilson_22__tile_r0027_c0002.png,data\dataset_v1.0\labels\train\DM_Wilson_22__tile_r0027_c0002.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_22,REAL,synthetic_demo,0,P4
DM_Wilson_22__tile_r0027_c0003,train,data\dataset_v1.0\images\train\DM_Wilson_22__tile_r0027_c0003.png,data\dataset_v1.0\labels\train\DM_Wilson_22__tile_r0027_c0003.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_22,REAL,synthetic_demo,0,P4
DM_Wilson_22__tile_r0028_c0000,train,data\dataset_v1.0\images\train\DM_Wilson_22__tile_r0028_c0000.png,data\dataset_v1.0\labels\train\DM_Wilson_22__tile_r0028_c0000.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_22,REAL,synthetic_demo,0,P4
DM_Wilson_22__tile_r0028_c0001,train,data\dataset_v1.0\images\train\DM_Wilson_22__tile_r0028_c0001.png,data\dataset_v1.0\labels\train\DM_Wilson_22__tile_r0028_c0001.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_22,REAL,synthetic_demo,0,P4
DM_Wilson_22__tile_r0028_c0002,train,data\dataset_v1.0\images\train\DM_Wilson_22__tile_r0028_c0002.png,data\dataset_v1.0\labels\train\DM_Wilson_22__tile_r0028_c0002.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_22,REAL,synthetic_demo,0,P4
DM_Wilson_22__tile_r0028_c0003,train,data\dataset_v1.0\images\train\DM_Wilson_22__tile_r0028_c0003.png,data\dataset_v1.0\labels\train\DM_Wilson_22__tile_r0028_c0003.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_22,REAL,synthetic_demo,0,P4
DM_Wilson_22__tile_r0029_c0000,train,data\dataset_v1.0\images\train\DM_Wilson_22__tile_r0029_c0000.png,data\dataset_v1.0\labels\train\DM_Wilson_22__tile_r0029_c0000.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_22,REAL,synthetic_demo,0,P4
DM_Wilson_22__tile_r0029_c0001,train,data\dataset_v1.0\images\train\DM_Wilson_22__tile_r0029_c0001.png,data\dataset_v1.0\labels\train\DM_Wilson_22__tile_r0029_c0001.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_22,REAL,synthetic_demo,0,P4
DM_Wilson_22__tile_r0029_c0002,train,data\dataset_v1.0\images\train\DM_Wilson_22__tile_r0029_c0002.png,data\dataset_v1.0\labels\train\DM_Wilson_22__tile_r0029_c0002.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_22,REAL,synthetic_demo,0,P4
DM_Wilson_22__tile_r0029_c0003,train,data\dataset_v1.0\images\train\DM_Wilson_22__tile_r0029_c0003.png,data\dataset_v1.0\labels\train\DM_Wilson_22__tile_r0029_c0003.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_22,REAL,synthetic_demo,0,P4
DM_Wilson_22__tile_r0030_c0000,train,data\dataset_v1.0\images\train\DM_Wilson_22__tile_r0030_c0000.png,data\dataset_v1.0\labels\train\DM_Wilson_22__tile_r0030_c0000.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_22,REAL,synthetic_demo,0,P4
DM_Wilson_22__tile_r0030_c0001,train,data\dataset_v1.0\images\train\DM_Wilson_22__tile_r0030_c0001.png,data\dataset_v1.0\labels\train\DM_Wilson_22__tile_r0030_c0001.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_22,REAL,synthetic_demo,0,P4
DM_Wilson_22__tile_r0030_c0002,train,data\dataset_v1.0\images\train\DM_Wilson_22__tile_r0030_c0002.png,data\dataset_v1.0\labels\train\DM_Wilson_22__tile_r0030_c0002.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_22,REAL,synthetic_demo,0,P4
DM_Wilson_22__tile_r0030_c0003,train,data\dataset_v1.0\images\train\DM_Wilson_22__tile_r0030_c0003.png,data\dataset_v1.0\labels\train\DM_Wilson_22__tile_r0030_c0003.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_22,REAL,synthetic_demo,0,P4
DM_Wilson_22__tile_r0031_c0000,train,data\dataset_v1.0\images\train\DM_Wilson_22__tile_r0031_c0000.png,data\dataset_v1.0\labels\train\DM_Wilson_22__tile_r0031_c0000.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_22,REAL,synthetic_demo,0,P4
DM_Wilson_22__tile_r0031_c0001,train,data\dataset_v1.0\images\train\DM_Wilson_22__tile_r0031_c0001.png,data\dataset_v1.0\labels\train\DM_Wilson_22__tile_r0031_c0001.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_22,REAL,synthetic_demo,0,P4
DM_Wilson_22__tile_r0031_c0002,train,data\dataset_v1.0\images\train\DM_Wilson_22__tile_r0031_c0002.png,data\dataset_v1.0\labels\train\DM_Wilson_22__tile_r0031_c0002.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_22,REAL,synthetic_demo,0,P4
DM_Wilson_22__tile_r0031_c0003,train,data\dataset_v1.0\images\train\DM_Wilson_22__tile_r0031_c0003.png,data\dataset_v1.0\labels\train\DM_Wilson_22__tile_r0031_c0003.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_22,REAL,synthetic_demo,0,P4
DM_Wilson_22__tile_r0032_c0000,train,data\dataset_v1.0\images\train\DM_Wilson_22__tile_r0032_c0000.png,data\dataset_v1.0\labels\train\DM_Wilson_22__tile_r0032_c0000.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_22,REAL,synthetic_demo,0,P4
DM_Wilson_22__tile_r0032_c0001,train,data\dataset_v1.0\images\train\DM_Wilson_22__tile_r0032_c0001.png,data\dataset_v1.0\labels\train\DM_Wilson_22__tile_r0032_c0001.txt,-1,negative_background,AI4Shipwrecks-NOAA-ThunderBay,DM_Wilson_22,REAL,synthetic_demo,0,P4
